Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-08-03,4627150000.0,53935400.0,28934400.0,133789600.0,7102800.0,5953200.0,0.0
2018-08-04,4268390000.0,,,,,,
2018-08-05,3679110000.0,,,,,,
2018-08-06,3925900000.0,39400900.0,24808800.0,101701600.0,5669200.0,5811600.0,0.0
2018-08-07,4682800000.0,43196600.0,29895700.0,102349600.0,6418000.0,5188000.0,0.0
2018-08-08,5064430000.0,42114600.0,22680700.0,90102000.0,4891300.0,3808000.0,0.0
2018-08-09,4267040000.0,35717000.0,18852900.0,93970400.0,5167400.0,4253000.0,0.0
2018-08-10,4528680000.0,77076000.0,33818500.0,98444800.0,5566000.0,6757900.0,0.0
2018-08-11,4047850000.0,,,,,,
2018-08-12,5665250000.0,,,,,,
2018-08-13,4083980000.0,65732900.0,26089200.0,103563600.0,5068100.0,9150900.0,0.0
2018-08-14,5301700000.0,43842000.0,20913000.0,82992000.0,6226900.0,7085900.0,0.0
2018-08-15,4895450000.0,102925400.0,58528000.0,115230400.0,8753500.0,12398400.0,0.0
2018-08-16,4328420000.0,69967900.0,27711800.0,114001600.0,12368000.0,7484600.0,0.0
2018-08-17,4992990000.0,65618500.0,36092600.0,141708000.0,8409300.0,8471000.0,0.0
2018-08-18,3984520000.0,,,,,,
2018-08-19,3311170000.0,,,,,,
2018-08-20,3665100000.0,39807500.0,24939000.0,121150800.0,6795800.0,5313400.0,0.0
2018-08-21,3377180000.0,67272000.0,26258700.0,104639200.0,8534500.0,5042400.0,0.0
2018-08-22,4668110000.0,44993300.0,18042400.0,76072400.0,5132600.0,6215600.0,0.0
2018-08-23,3426180000.0,49204900.0,25776200.0,75532800.0,4323200.0,5500100.0,0.0
2018-08-24,4097820000.0,57487400.0,23136100.0,73905600.0,5356000.0,9214700.0,0.0
2018-08-25,3312600000.0,,,,,,
2018-08-26,3295500000.0,,,,,,
2018-08-27,4019000000.0,57072400.0,29343600.0,82100400.0,3941500.0,4364000.0,0.0
2018-08-28,4659940000.0,46943500.0,20277000.0,91107200.0,5405200.0,6101400.0,0.0
2018-08-29,4145880000.0,61485500.0,29175600.0,109019200.0,4520400.0,5616300.0,0.0
2018-08-30,4463250000.0,61229500.0,29315500.0,195175200.0,4549700.0,5431600.0,0.0
2018-08-31,4495650000.0,66140800.0,28653200.0,173360400.0,6674900.0,5048700.0,0.0
2018-09-01,4116050000.0,,,,,,
2018-09-02,4329540000.0,,,,,,
2018-09-03,4087760000.0,,,,,,0.0
2018-09-04,4273640000.0,57594400.0,29063500.0,109560400.0,5800700.0,6617500.0,0.0
2018-09-05,5800460000.0,72452400.0,42623300.0,133332000.0,7651900.0,4459200.0,0.0
2018-09-06,5523470000.0,65909900.0,46091400.0,137160000.0,7541100.0,4784700.0,0.0
2018-09-07,4264680000.0,73524800.0,46629500.0,150479200.0,11110900.0,3714000.0,0.0
2018-09-08,3835060000.0,,,,,,
2018-09-09,3671890000.0,,,,,,
2018-09-10,3714100000.0,50210900.0,26132000.0,158066000.0,6783000.0,2316500.0,0.0
2018-09-11,3849910000.0,50530500.0,30116500.0,142996000.0,5210300.0,3791300.0,0.0
2018-09-12,4064230000.0,59810800.0,36204000.0,197114800.0,5925200.0,6315900.0,0.0
2018-09-13,4210910000.0,51034200.0,31133200.0,166825600.0,5328400.0,5635900.0,0.0
2018-09-14,4076220000.0,55079900.0,31224100.0,127997200.0,5004100.0,5375600.0,0.0
2018-09-15,3216300000.0,,,,,,
2018-09-16,3273730000.0,,,,,,
2018-09-17,3910780000.0,68244000.0,33071200.0,148780400.0,7098800.0,4727300.0,0.0
2018-09-18,4180090000.0,61930400.0,31877300.0,126286800.0,6022800.0,4737800.0,0.0
2018-09-19,4431340000.0,49080600.0,31843400.0,108495200.0,6157600.0,4223200.0,0.0
2018-09-20,4348110000.0,100360600.0,33295800.0,106435200.0,10053000.0,4384200.0,0.0
2018-09-21,6531940000.0,105479700.0,38605400.0,384986800.0,17402500.0,6831400.0,0.0
2018-09-22,4509660000.0,,,,,,
2018-09-23,4197500000.0,,,,,,
2018-09-24,4177310000.0,53409600.0,34945600.0,110773600.0,6389400.0,4435300.0,0.0
2018-09-25,4726180000.0,44370000.0,25277500.0,98217600.0,5657200.0,3004800.0,0.0
2018-09-26,4437300000.0,79739700.0,36210600.0,95938800.0,6581000.0,8297300.0,0.0
2018-09-27,4606810000.0,59249500.0,33113300.0,120724800.0,6277600.0,7683400.0,0.0
2018-09-28,5014430000.0,70091400.0,28076800.0,91717600.0,5125800.0,6020600.0,0.0
2018-09-29,4363690000.0,,,,,,
2018-09-30,4002280000.0,,,,,,
2018-10-01,4000970000.0,62078900.0,27371300.0,94403200.0,4899900.0,3892600.0,0.0
2018-10-02,3979260000.0,47258200.0,25618600.0,99152800.0,7390900.0,10776700.0,0.0
